lab-python-app  | 127.0.0.1 - - [13/May/2026 23:48:58] "GET /health HTTP/1.1" 200 -
lab-zabbix-agent2  | 2026/05/13 22:57:17.005300 [101] cannot connect to [zabbix-server:10051]: dial tcp :0->172.18.0.5:10051: connect: connection refused
lab-zabbix-agent2  | 2026/05/13 22:57:17.005327 [101] sending of heartbeat message for [LAB - Docker Agent2] started to fail
lab-zabbix-agent2  | 2026/05/13 22:58:18.002544 [101] active check configuration update from [zabbix-server:10051] is working again
lab-zabbix-agent2  | 2026/05/13 22:58:18.002671 [101] no active checks on server [zabbix-server:10051]: host [LAB - Docker Agent2] not found
lab-zabbix-agent2  | 2026/05/13 22:58:18.002680 [101] active checks on server started to fail
lab-zabbix-agent2  | 2026/05/13 22:58:18.004508 [101] sending of heartbeat message to [zabbix-server:10051] is working again
lab-nginx          | /docker-entrypoint.sh: /docker-entrypoint.d/ is not empty, will attempt to perform configuration
lab-nginx          | /docker-entrypoint.sh: Looking for shell scripts in /docker-entrypoint.d/
lab-nginx          | /docker-entrypoint.sh: Launching /docker-entrypoint.d/10-listen-on-ipv6-by-default.sh
lab-nginx          | 10-listen-on-ipv6-by-default.sh: info: Getting the checksum of /etc/nginx/conf.d/default.conf
lab-nginx          | 10-listen-on-ipv6-by-default.sh: info: Enabled listen on IPv6 in /etc/nginx/conf.d/default.conf
lab-nginx          | /docker-entrypoint.sh: Sourcing /docker-entrypoint.d/15-local-resolvers.envsh
lab-nginx          | /docker-entrypoint.sh: Launching /docker-entrypoint.d/20-envsubst-on-templates.sh
lab-nginx          | /docker-entrypoint.sh: Launching /docker-entrypoint.d/30-tune-worker-processes.sh
lab-nginx          | /docker-entrypoint.sh: Configuration complete; ready for start up
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: using the "epoll" event method
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: nginx/1.27.5
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: built by gcc 14.2.0 (Alpine 14.2.0) 
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: OS: Linux 6.6.114.1-microsoft-standard-WSL2
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: getrlimit(RLIMIT_NOFILE): 1048576:1048576
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker processes
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 31
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 32
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 33
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 34
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 35
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 36
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 37
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 38
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 39
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 40
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 41
lab-nginx          | 2026/05/13 22:57:04 [notice] 1#1: start worker process 42
lab-nginx          | 172.18.0.1 - - [13/May/2026:23:00:54 +0000] "HEAD / HTTP/1.1" 200 0 "-" "curl/7.81.0" "-"
lab-nginx          | 172.18.0.1 - - [13/May/2026:23:02:05 +0000] "HEAD / HTTP/1.1" 200 0 "-" "curl/7.81.0" "-"
lab-nginx          | 172.18.0.1 - - [13/May/2026:23:02:18 +0000] "GET / HTTP/1.1" 200 615 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 OPR/131.0.0.0" "-"
lab-nginx          | 172.18.0.1 - - [13/May/2026:23:02:18 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://localhost:8081/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 OPR/131.0.0.0" "-"
lab-nginx          | 2026/05/13 23:02:18 [error] 33#33: *3 open() "/usr/share/nginx/html/favicon.ico" failed (2: No such file or directory), client: 172.18.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost:8081", referrer: "http://localhost:8081/"
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.341833959Z level=info msg="Migration successfully executed" id="Add column previous_resource_version in resource_history" duration=5.161778ms
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.350765166Z level=info msg="Executing migration" id="Add column previous_resource_version in resource"
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.356304598Z level=info msg="Migration successfully executed" id="Add column previous_resource_version in resource" duration=5.542192ms
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.366580942Z level=info msg="Executing migration" id="Add index to resource_history for polling"
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.367383553Z level=info msg="Migration successfully executed" id="Add index to resource_history for polling" duration=802.731µs
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.398987075Z level=info msg="Executing migration" id="Add index to resource for loading"
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.400588647Z level=info msg="Migration successfully executed" id="Add index to resource for loading" duration=1.602832ms
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.40893364Z level=info msg="Executing migration" id="Add column folder in resource_history"
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.414863972Z level=info msg="Migration successfully executed" id="Add column folder in resource_history" duration=5.930112ms
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.420847105Z level=info msg="Executing migration" id="Add column folder in resource"
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.426387037Z level=info msg="Migration successfully executed" id="Add column folder in resource" duration=5.539412ms
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.434483237Z level=info msg="Executing migration" id="Migrate DeletionMarkers to real Resource objects"
lab-grafana        | logger=deletion-marker-migrator t=2026-05-13T22:57:37.434523709Z level=info msg="finding any deletion markers"
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.434866972Z level=info msg="Migration successfully executed" id="Migrate DeletionMarkers to real Resource objects" duration=384.115µs
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.467266398Z level=info msg="Executing migration" id="Add index to resource_history for get trash"
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.468346329Z level=info msg="Migration successfully executed" id="Add index to resource_history for get trash" duration=1.085492ms
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.476817564Z level=info msg="Executing migration" id="Add generation to resource history"
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.48228021Z level=info msg="Migration successfully executed" id="Add generation to resource history" duration=5.461366ms
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.491242976Z level=info msg="Executing migration" id="Add generation index to resource history"
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.492194323Z level=info msg="Migration successfully executed" id="Add generation index to resource history" duration=951.547µs
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.520110168Z level=info msg="migrations completed" performed=26 skipped=0 duration=1.021601281s
lab-grafana        | logger=resource-migrator t=2026-05-13T22:57:37.520660519Z level=info msg="Unlocking database"
lab-grafana        | t=2026-05-13T22:57:37.52093884Z level=info caller=logger.go:214 time=2026-05-13T22:57:37.520916539Z msg="Using channel notifier" logger=sql-resource-server
lab-grafana        | logger=plugin.store t=2026-05-13T22:57:37.527103853Z level=info msg="Loading plugins..."
lab-grafana        | logger=plugins.registration t=2026-05-13T22:57:37.576388748Z level=error msg="Could not register plugin" pluginId=table error="plugin table is already registered"
lab-grafana        | logger=plugins.initialization t=2026-05-13T22:57:37.576425539Z level=error msg="Could not initialize plugin" pluginId=table error="plugin table is already registered"
lab-grafana        | logger=plugin.store t=2026-05-13T22:57:37.576500362Z level=info msg="Plugins loaded" count=53 duration=49.396989ms
lab-grafana        | logger=query_data t=2026-05-13T22:57:37.591591665Z level=info msg="Query Service initialization"
lab-grafana        | logger=live.push_http t=2026-05-13T22:57:37.596533126Z level=info msg="Live Push Gateway initialization"
lab-grafana        | logger=ngalert.notifier component=alertmanager orgID=1 t=2026-05-13T22:57:37.604580757Z level=info msg="Applying new configuration to Alertmanager" configHash=d2c56faca6af2a5772ff4253222f7386
lab-grafana        | logger=ngalert.writer t=2026-05-13T22:57:37.618554858Z level=info msg="Setting up remote write using data sources" timeout=30s default_datasource_uid=
lab-grafana        | logger=ngalert t=2026-05-13T22:57:37.618650162Z level=info msg="Using simple database alert instance store"
lab-grafana        | logger=ngalert.state.manager.persist t=2026-05-13T22:57:37.618662032Z level=info msg="Using sync state persister"
lab-grafana        | logger=infra.usagestats.collector t=2026-05-13T22:57:37.6211826Z level=info msg="registering usage stat providers" usageStatsProvidersLen=2
lab-grafana        | logger=grafanaStorageLogger t=2026-05-13T22:57:37.621583575Z level=info msg="Storage starting"
lab-grafana        | logger=ngalert.state.manager t=2026-05-13T22:57:37.621641397Z level=info msg="Warming state cache for startup"
lab-grafana        | logger=ngalert.multiorg.alertmanager t=2026-05-13T22:57:37.621842475Z level=info msg="Starting MultiOrg Alertmanager"
lab-grafana        | logger=plugin.backgroundinstaller t=2026-05-13T22:57:37.622049223Z level=info msg="Installing plugin" pluginId=grafana-lokiexplore-app version=
lab-grafana        | logger=http.server t=2026-05-13T22:57:37.626593769Z level=info msg="HTTP Server Listen" address=[::]:3000 protocol=http subUrl= socket=
lab-grafana        | logger=ngalert.state.manager t=2026-05-13T22:57:37.657850887Z level=info msg="State cache has been initialized" states=0 duration=36.20901ms
lab-grafana        | logger=ngalert.scheduler t=2026-05-13T22:57:37.657916399Z level=info msg="Starting scheduler" tickInterval=10s maxAttempts=3
lab-grafana        | logger=ticker t=2026-05-13T22:57:37.657971022Z level=info msg=starting first_tick=2026-05-13T22:57:40Z
lab-grafana        | logger=grafana-apiserver t=2026-05-13T22:57:37.763139517Z level=info msg="Adding GroupVersion dashboard.grafana.app v1beta1 to ResourceManager"
lab-grafana        | logger=grafana-apiserver t=2026-05-13T22:57:37.763410878Z level=info msg="Adding GroupVersion dashboard.grafana.app v0alpha1 to ResourceManager"
lab-grafana        | logger=grafana-apiserver t=2026-05-13T22:57:37.763766612Z level=info msg="Adding GroupVersion dashboard.grafana.app v2alpha1 to ResourceManager"
lab-grafana        | logger=grafana-apiserver t=2026-05-13T22:57:37.764274041Z level=info msg="Adding GroupVersion userstorage.grafana.app v0alpha1 to ResourceManager"
lab-grafana        | logger=grafana-apiserver t=2026-05-13T22:57:37.764697798Z level=info msg="Adding GroupVersion playlist.grafana.app v0alpha1 to ResourceManager"
lab-grafana        | logger=grafana-apiserver t=2026-05-13T22:57:37.765564771Z level=info msg="Adding GroupVersion folder.grafana.app v1beta1 to ResourceManager"
lab-grafana        | logger=grafana-apiserver t=2026-05-13T22:57:37.769504362Z level=info msg="Adding GroupVersion iam.grafana.app v0alpha1 to ResourceManager"
lab-grafana        | logger=grafana-apiserver t=2026-05-13T22:57:37.770242712Z level=info msg="Adding GroupVersion features.grafana.app v0alpha1 to ResourceManager"
lab-grafana        | logger=grafana-apiserver t=2026-05-13T22:57:37.771376466Z level=info msg="Adding GroupVersion notifications.alerting.grafana.app v0alpha1 to ResourceManager"
lab-grafana        | logger=app-registry t=2026-05-13T22:57:37.808663915Z level=info msg="app registry initialized"
lab-grafana        | logger=grafana.update.checker t=2026-05-13T22:57:37.932593763Z level=info msg="Update check succeeded" duration=310.958926ms
lab-grafana        | logger=provisioning.datasources t=2026-05-13T22:57:37.937952052Z level=info msg="inserting datasource from configuration" name=Zabbix uid=PA67C5EADE9207728
lab-grafana        | logger=plugins.update.checker t=2026-05-13T22:57:37.938521624Z level=info msg="Update check succeeded" duration=316.754874ms
lab-grafana        | logger=provisioning.plugins t=2026-05-13T22:57:38.019053895Z level=error msg="Failed to read plugin provisioning files from directory" path=/etc/grafana/provisioning/plugins error="open /etc/grafana/provisioning/plugins: no such file or directory"
lab-grafana        | logger=provisioning.alerting t=2026-05-13T22:57:38.019140529Z level=error msg="can't read alerting provisioning files from directory" path=/etc/grafana/provisioning/alerting error="open /etc/grafana/provisioning/alerting: no such file or directory"
lab-grafana        | logger=provisioning.alerting t=2026-05-13T22:57:38.019149789Z level=info msg="starting to provision alerting"
lab-grafana        | logger=provisioning.alerting t=2026-05-13T22:57:38.019158549Z level=info msg="finished to provision alerting"
lab-grafana        | logger=provisioning.dashboard t=2026-05-13T22:57:38.020263352Z level=info msg="starting to provision dashboards"
lab-grafana        | logger=plugin.angulardetectorsprovider.dynamic t=2026-05-13T22:57:38.602802389Z level=info msg="Patterns update finished" duration=899.423472ms
lab-grafana        | logger=provisioning.dashboard t=2026-05-13T22:57:38.622616765Z level=info msg="finished to provision dashboards"
lab-grafana        | logger=plugin.installer t=2026-05-13T22:57:40.259609854Z level=info msg="Installing plugin" pluginId=grafana-lokiexplore-app version=
lab-grafana        | logger=installer.fs t=2026-05-13T22:57:40.377896208Z level=info msg="Downloaded and extracted grafana-lokiexplore-app v1.0.41 zip successfully to /var/lib/grafana/plugins/grafana-lokiexplore-app"
lab-grafana        | logger=plugins.registration t=2026-05-13T22:57:40.407358925Z level=info msg="Plugin registered" pluginId=grafana-lokiexplore-app
lab-grafana        | logger=plugin.backgroundinstaller t=2026-05-13T22:57:40.407420447Z level=info msg="Plugin successfully installed" pluginId=grafana-lokiexplore-app version= duration=2.785352393s
lab-grafana        | logger=plugin.backgroundinstaller t=2026-05-13T22:57:40.407444578Z level=info msg="Installing plugin" pluginId=grafana-pyroscope-app version=
lab-grafana        | logger=plugin.installer t=2026-05-13T22:57:41.216298663Z level=info msg="Installing plugin" pluginId=grafana-pyroscope-app version=
lab-grafana        | logger=installer.fs t=2026-05-13T22:57:41.278796215Z level=info msg="Downloaded and extracted grafana-pyroscope-app v1.17.0 zip successfully to /var/lib/grafana/plugins/grafana-pyroscope-app"
lab-grafana        | logger=plugins.registration t=2026-05-13T22:57:41.293268272Z level=info msg="Plugin registered" pluginId=grafana-pyroscope-app
lab-grafana        | logger=plugin.backgroundinstaller t=2026-05-13T22:57:41.293308924Z level=info msg="Plugin successfully installed" pluginId=grafana-pyroscope-app version= duration=885.858876ms
lab-grafana        | logger=plugin.backgroundinstaller t=2026-05-13T22:57:41.293329975Z level=info msg="Installing plugin" pluginId=grafana-exploretraces-app version=
lab-grafana        | logger=plugin.installer t=2026-05-13T22:57:42.184758132Z level=info msg="Installing plugin" pluginId=grafana-exploretraces-app version=
lab-grafana        | logger=installer.fs t=2026-05-13T22:57:42.244957596Z level=info msg="Downloaded and extracted grafana-exploretraces-app v1.3.3 zip successfully to /var/lib/grafana/plugins/grafana-exploretraces-app"
lab-grafana        | logger=plugins.registration t=2026-05-13T22:57:42.262865596Z level=info msg="Plugin registered" pluginId=grafana-exploretraces-app
lab-grafana        | logger=plugin.backgroundinstaller t=2026-05-13T22:57:42.262907588Z level=info msg="Plugin successfully installed" pluginId=grafana-exploretraces-app version= duration=969.573073ms
lab-grafana        | logger=plugin.backgroundinstaller t=2026-05-13T22:57:42.262927318Z level=info msg="Installing plugin" pluginId=grafana-metricsdrilldown-app version=
lab-grafana        | logger=plugin.installer t=2026-05-13T22:57:43.607841168Z level=info msg="Installing plugin" pluginId=grafana-metricsdrilldown-app version=
lab-grafana        | logger=installer.fs t=2026-05-13T22:57:43.795922994Z level=info msg="Downloaded and extracted grafana-metricsdrilldown-app v1.0.34 zip successfully to /var/lib/grafana/plugins/grafana-metricsdrilldown-app"
lab-grafana        | logger=plugins.registration t=2026-05-13T22:57:43.818122441Z level=info msg="Plugin registered" pluginId=grafana-metricsdrilldown-app
lab-grafana        | logger=plugin.backgroundinstaller t=2026-05-13T22:57:43.818157092Z level=info msg="Plugin successfully installed" pluginId=grafana-metricsdrilldown-app version= duration=1.556571761s
lab-grafana        | logger=plugin.backgroundinstaller t=2026-05-13T22:57:43.818175553Z level=info msg="Installing plugin" pluginId=alexanderzobnin-zabbix-app version=
lab-grafana        | logger=plugin.installer t=2026-05-13T22:57:47.576400475Z level=info msg="Installing plugin" pluginId=alexanderzobnin-zabbix-app version=
lab-grafana        | logger=installer.fs t=2026-05-13T22:57:47.765601239Z level=info msg="Downloaded and extracted alexanderzobnin-zabbix-app v6.3.2 zip successfully to /var/lib/grafana/plugins/alexanderzobnin-zabbix-app"
lab-grafana        | logger=plugins.registration t=2026-05-13T22:57:47.814122573Z level=info msg="Plugin registered" pluginId=alexanderzobnin-zabbix-app
lab-grafana        | logger=plugins.registration t=2026-05-13T22:57:47.826257182Z level=info msg="Plugin registered" pluginId=alexanderzobnin-zabbix-datasource
lab-grafana        | logger=plugins.registration t=2026-05-13T22:57:47.826301464Z level=info msg="Plugin registered" pluginId=alexanderzobnin-zabbix-triggers-panel
lab-grafana        | logger=plugin.backgroundinstaller t=2026-05-13T22:57:47.826319595Z level=info msg="Plugin successfully installed" pluginId=alexanderzobnin-zabbix-app version= duration=4.008139512s
lab-grafana        | logger=infra.usagestats t=2026-05-13T22:59:05.62155309Z level=info msg="Usage stats are ready to report"
lab-grafana        | logger=context userId=0 orgId=0 uname= t=2026-05-13T23:00:54.339268521Z level=info msg="Request Completed" method=HEAD path=/ status=302 remote_addr=172.18.0.1 time_ms=0 duration=154.726µs size=0 referer= handler=/ status_source=server
lab-grafana        | logger=context userId=0 orgId=0 uname= t=2026-05-13T23:01:17.077558822Z level=info msg="Request Completed" method=HEAD path=/ status=302 remote_addr=172.18.0.1 time_ms=0 duration=77.503µs size=0 referer= handler=/ status_source=server
lab-grafana        | logger=context userId=0 orgId=0 uname= t=2026-05-13T23:01:33.432229066Z level=info msg="Request Completed" method=GET path=/ status=302 remote_addr=172.18.0.1 time_ms=0 duration=109.384µs size=29 referer= handler=/ status_source=server
lab-grafana        | logger=context userId=0 orgId=0 uname= t=2026-05-13T23:02:15.433952731Z level=info msg="Request Completed" method=GET path=/ status=302 remote_addr=172.18.0.1 time_ms=0 duration=196.738µs size=29 referer= handler=/ status_source=server
lab-grafana        | logger=context userId=0 orgId=0 uname= t=2026-05-13T23:03:02.557725109Z level=info msg="Request Completed" method=GET path=/ status=302 remote_addr=172.18.0.1 time_ms=0 duration=126.186µs size=29 referer= handler=/ status_source=server
lab-grafana        | logger=context userId=1 orgId=1 uname=admin t=2026-05-13T23:03:12.889168545Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=172.18.0.1 time_ms=3 duration=3.582927ms size=0 referer= handler=/api/live/ws status_source=server
lab-grafana        | logger=cleanup t=2026-05-13T23:07:37.61304631Z level=info msg="Completed cleanup jobs" duration=17.832521ms
lab-grafana        | logger=sqlstore.transactions t=2026-05-13T23:07:37.619748085Z level=info msg="Database locked, sleeping then retrying" error="database is locked" retry=0
lab-grafana        | logger=plugins.update.checker t=2026-05-13T23:07:38.176098911Z level=info msg="Update check succeeded" duration=264.817962ms
lab-grafana        | logger=sqlstore.transactions t=2026-05-13T23:12:37.570051722Z level=info msg="Database locked, sleeping then retrying" error="database is locked" retry=0
lab-grafana        | logger=cleanup t=2026-05-13T23:17:37.610349489Z level=info msg="Completed cleanup jobs" duration=41.784378ms
lab-grafana        | logger=plugins.update.checker t=2026-05-13T23:17:38.154604288Z level=info msg="Update check succeeded" duration=268.678064ms
lab-grafana        | logger=cleanup t=2026-05-13T23:27:37.571343847Z level=info msg="Completed cleanup jobs" duration=27.857766ms
lab-grafana        | logger=plugins.update.checker t=2026-05-13T23:27:38.274091664Z level=info msg="Update check succeeded" duration=413.339733ms
lab-grafana        | logger=infra.usagestats t=2026-05-13T23:29:05.559186169Z level=info msg="Usage stats are ready to report"
lab-grafana        | logger=cleanup t=2026-05-13T23:37:37.556330099Z level=info msg="Completed cleanup jobs" duration=36.401184ms
lab-grafana        | logger=plugins.update.checker t=2026-05-13T23:37:38.140474372Z level=info msg="Update check succeeded" duration=303.068243ms
lab-grafana        | logger=cleanup t=2026-05-13T23:47:37.531278421Z level=info msg="Completed cleanup jobs" duration=34.717551ms
lab-grafana        | logger=plugins.update.checker t=2026-05-13T23:47:38.112635004Z level=info msg="Update check succeeded" duration=299.715879ms
lab-grafana        | logger=cleanup t=2026-05-13T23:57:37.499317889Z level=info msg="Completed cleanup jobs" duration=24.901754ms
lab-grafana        | logger=plugins.update.checker t=2026-05-13T23:57:38.121590475Z level=info msg="Update check succeeded" duration=330.720234ms
lab-grafana        | logger=infra.usagestats t=2026-05-13T23:59:05.490130239Z level=info msg="Usage stats are ready to report"
lab-grafana        | logger=context userId=1 orgId=1 uname=admin t=2026-05-14T00:06:05.988525061Z level=info msg="Request Completed" method=GET path=/api/dashboards/uid/portfolio-zabbix-grafana/public-dashboards status=404 remote_addr=172.18.0.1 time_ms=2 duration=2.61997ms size=90 referer="http://localhost:3000/d/portfolio-zabbix-grafana/portafolio-zabbix-grafana?from=now-6h&orgId=1&timezone=browser&to=now" handler=/api/dashboards/uid/:dashboardUid/public-dashboards status_source=server errorReason=NotFound errorMessageID=publicdashboards.notFound error="FindByDashboardUid: Public dashboard not found by orgId: 1 and dashboardUid: portfolio-zabbix-grafana"
lab-grafana        | logger=context userId=1 orgId=1 uname=admin t=2026-05-14T00:06:06.739996847Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=172.18.0.1 time_ms=2 duration=2.104396ms size=0 referer= handler=/api/live/ws status_source=server
lab-grafana        | logger=live t=2026-05-14T00:06:06.743089121Z level=info msg="Initialized channel handler" channel=grafana/dashboard/uid/portfolio-zabbix-grafana address=grafana/dashboard/uid/portfolio-zabbix-grafana
lab-grafana        | logger=context userId=1 orgId=1 uname=admin t=2026-05-14T00:06:53.660870807Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=172.18.0.1 time_ms=1 duration=1.847202ms size=0 referer= handler=/api/live/ws status_source=server
lab-grafana        | logger=context userId=1 orgId=1 uname=admin t=2026-05-14T00:06:53.88830987Z level=info msg="Request Completed" method=GET path=/api/dashboards/uid/portfolio-zabbix-grafana/public-dashboards status=404 remote_addr=172.18.0.1 time_ms=1 duration=1.78611ms size=90 referer="http://localhost:3000/d/portfolio-zabbix-grafana/portafolio-zabbix-grafana?from=now-6h&orgId=1&timezone=browser&to=now" handler=/api/dashboards/uid/:dashboardUid/public-dashboards status_source=server errorReason=NotFound errorMessageID=publicdashboards.notFound error="FindByDashboardUid: Public dashboard not found by orgId: 1 and dashboardUid: portfolio-zabbix-grafana"
lab-grafana        | logger=cleanup t=2026-05-14T00:07:37.487819294Z level=info msg="Completed cleanup jobs" duration=35.072515ms
lab-grafana        | logger=plugins.update.checker t=2026-05-14T00:07:38.048206211Z level=info msg="Update check succeeded" duration=278.36117ms
lab-grafana        | logger=cleanup t=2026-05-14T00:17:37.497109973Z level=info msg="Completed cleanup jobs" duration=64.982016ms
lab-grafana        | logger=plugins.update.checker t=2026-05-14T00:17:38.094239564Z level=info msg="Update check succeeded" duration=344.743147ms
lab-zabbix-web     | 172.18.0.1 - - [14/May/2026:00:15:40 +0000] "POST /zabbix.php?action=notifications.get&output=ajax HTTP/1.1" 200 556 "http://localhost:8080/zabbix.php?name=&evaltype=0&tags%5B0%5D%5Btag%5D=&tags%5B0%5D%5Boperator%5D=0&tags%5B0%5D%5Bvalue%5D=&show_tags=3&tag_name_format=0&tag_priority=&state=-1&filter_name=&filter_show_counter=0&filter_custom_time=0&sort=name&sortorder=ASC&show_details=0&action=latest.view&hostids%5B%5D=10084" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 OPR/131.0.0.0" "-"
lab-zabbix-web     | 172.18.0.1 - - [14/May/2026:00:15:44 +0000] "POST /jsrpc.php?output=json-rpc HTTP/1.1" 200 73 "http://localhost:8080/zabbix.php?name=&evaltype=0&tags%5B0%5D%5Btag%5D=&tags%5B0%5D%5Boperator%5D=0&tags%5B0%5D%5Bvalue%5D=&show_tags=3&tag_name_format=0&tag_priority=&state=-1&filter_name=&filter_show_counter=0&filter_custom_time=0&sort=name&sortorder=ASC&show_details=0&action=latest.view&hostids%5B%5D=10084" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 OPR/131.0.0.0" "-"
lab-zabbix-web     | 172.18.0.1 - - [14/May/2026:00:15:45 +0000] "POST /zabbix.php?action=notifications.get&output=ajax HTTP/1.1" 200 556 "http://localhost:8080/zabbix.php?name=&evaltype=0&tags%5B0%5D%5Btag%5D=&tags%5B0%5D%5Boperator%5D=0&tags%5B0%5D%5Bvalue%5D=&show_tags=3&tag_name_format=0&tag_priority=&state=-1&filter_name=&filter_show_counter=0&filter_custom_time=0&sort=name&sortorder=ASC&show_details=0&action=latest.view&hostids%5B%5D=10084" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 OPR/131.0.0.0" "-"
lab-zabbix-web     | 172.18.0.1 - - [14/May/2026:00:15:50 +0000] "POST /zabbix.php?action=notifications.get&output=ajax HTTP/1.1" 200 556 "http://localhost:8080/zabbix.php?name=&evaltype=0&tags%5B0%5D%5Btag%5D=&tags%5B0%5D%5Boperator%5D=0&tags%5B0%5D%5Bvalue%5D=&show_tags=3&tag_name_format=0&tag_priority=&state=-1&filter_name=&filter_show_counter=0&filter_custom_time=0&sort=name&sortorder=ASC&show_details=0&action=latest.view&hostids%5B%5D=10084" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 OPR/131.0.0.0" "-"
lab-zabbix-web     | 172.18.0.1 - - [14/May/2026:00:15:55 +0000] "POST /zabbix.php?action=notifications.get&output=ajax HTTP/1.1" 200 556 "http://localhost:8080/zabbix.php?name=&evaltype=0&tags%5B0%5D%5Btag%5D=&tags%5B0%5D%5Boperator%5D=0&tags%5B0%5D%5Bvalue%5D=&show_tags=3&tag_name_format=0&tag_priority=&state=-1&filter_name=&filter_show_counter=0&filter_custom_time=0&sort=name&sortorder=ASC&show_details=0&action=latest.view&hostids%5B%5D=10084" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 OPR/131.0.0.0" "-"
lab-zabbix-web     | 172.18.0.1 - - [14/May/2026:00:15:55 +0000] "POST /jsrpc.php?output=json-rpc HTTP/1.1" 200 73 "http://localhost:8080/zabbix.php?name=&evaltype=0&tags%5B0%5D%5Btag%5D=&tags%5B0%5D%5Boperator%5D=0&tags%5B0%5D%5Bvalue%5D=&show_tags=3&tag_name_format=0&tag_priority=&state=-1&filter_name=&filter_show_counter=0&filter_custom_time=0&sort=name&sortorder=ASC&show_details=0&action=latest.view&hostids%5B%5D=10084" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Safari/537.36 OPR/131.0.0.0" "-"
